id,imdbId
70327,65755
2860,65772
42589,65836
71943,65856
31304,65955
64828,65963
38222,66181
26606,66214
36404,66289
42528,66530
20848,66565
2998,66601
31906,66819
31767,66993
839,67023
25109,67072
36194,67144
16328,67277
42500,67333
16154,67341
9394,67355
74689,67439
36850,67482
38646,67483
84285,67658
34479,67713
18287,67809
5822,67810
13041,67866
40732,67919
122677,68291
121923,68317
18250,68503
33020,68505
89417,68637
12089,68655
41471,68815
17810,68816
23148,68828
80911,69067
87417,69282
11378,69400
760,69747
27331,69865
1410,69945
38729,69958
86889,70003
31943,70030
29142,70046
56764,70115
9474,70215
27084,70222
31596,70300
59189,70531
38714,70640
31587,70643
22307,70698
62330,70726
28498,70791
21964,70800
21035,70842
25473,70895
118121,71260
32044,71269
62761,71282
30702,71358
25627,71431
24402,71464
5558,71487
3043,71508
36665,71544
16246,71571
27977,71583
42448,71598
42449,71604
8327,71615
37627,71762
32940,72267
31656,72274
29859,72608
28994,72610
5618,72826
19174,72895
9385,72901
28209,72933
1835,72973
70259,73008
10711,73018
19740,73075
1829,73114
43430,73179
32042,73453
9652,73580
38099,73694
47313,73714
5725,73768
38783,73820
3870,74084
1660,74152
133008,74447
6476,74553
10640,74559
33324,74605
29856,74633
48205,74870
46978,74883
26842,74896
42252,74906
73100,75119
11558,75223
5651,75376
43751,75462
14336,75617
18775,75931
12535,76141
1421,76155
62847,76161
77360,76336
12637,76451
54140,76574
38985,76740
61280,76843
16378,77147
72412,77272
11935,77294
13481,77559
24998,77598
13514,77655
113777,77660
1362,77687
156235,77728
98851,78062
29107,78077
45691,78084
11537,78252
45695,78481
42165,78850
33701,78907
38438,78913
10654,79261
25264,79322
19827,79336
18966,79489
30636,79495
33665,79672
45169,79770
15717,79815
54663,79948
80310,80419
179798,80605
64353,81874
114516,82443
47542,82892
86295,82968
149645,83480
23615,84637
13633,85210
14087,85218
6341,85255
27679,85387
7012,85404
20545,85412
23096,85450
15251,85474
17435,85482
78177,85838
11948,85933
15716,86112
29173,86135
32689,86153
21356,86203
42115,86213
232,86216
42116,86242
30707,86355
12633,86356
47892,86374
19258,86379
22998,86450
15301,86491
29140,86543
28054,86589
11609,86618
9041,86655
31939,86904
63418,86994
42086,87054
13189,87056
48677,87065
30278,87072
46088,87144
19596,87197
1884,87225
19621,87414
10179,87451
47874,87482
113784,87596
108241,87789
27102,87821
47359,87968
27414,88117
33138,88275
25425,88423
8221,88461
17663,88727
8868,88748
29903,88771
92802,88781
54407,88821
41243,88960
12615,89006
14029,89013
10372,89110
40929,89264
67342,89371
9056,89374
27064,89603
51878,89689
62429,89793
10176,89869
9080,90056
18502,90094
31600,90130
41205,90215
30069,90270
16082,90319
14670,90557
9318,90667
30653,90713
26555,90856
47340,90915
10570,91060
42021,91113
65326,91642
24657,91670
53157,91724
41480,91943
36677,91981
11471,92263
21733,93015
17421,93066
22572,93171
49964,93342
41076,93402
4043,93412
27342,93483
2172,93668
8852,93777
30421,93978
60631,94056
96333,94304
49815,94315
18305,94357
92663,94681
8677,94791
26369,94834
11513,94888
40844,94897
49314,95050
41959,95389
16296,95444
13192,95655
18917,95715
116345,95827
48309,95904
93457,96161
41967,96218
47795,96288
4271,96386
41949,96464
114524,97099
16859,97814
38695,97904
2927,97910
41939,98204
85556,98368
119324,98898
26936,98967
25943,99018
71373,99143
9768,99329
11909,99426
60778,99460
27274,99611
110838,99634
10485,99654
9569,99739
22189,99747
71805,99816
7975,99818
41821,99902
21344,99951
9399,100029
31597,100224
30017,100234
11131,100280
14571,100339
21168,100469
59058,100491
1662,100685
6444,100747
71642,100762
31923,100911
20562,101254
18311,101258
48448,101268
1483,101420
41783,101440
28553,101531
58648,101597
36337,
68773,101751
25330,101786
22423,101984
4539,102015
22792,102032
22828,102048
12776,102164
31696,102220
17467,102293
36351,102307
47252,102313
34376,102395
15080,102587
39233,102590
6463,102609
14362,102614
5048,102722
9588,102744
41792,102817
25674,102913
53688,102982
21338,102984
123778,102993
94666,103010
41804,103110
147164,103135
23438,103262
215993,103516
97044,103634
29904,103768
13995,103923
11198,103950
41678,103969
75145,103973
186809,104030
19143,104107
27381,104511
45145,104567
11621,104652
47714,104663
19087,104670
40082,104802
36288,105001
38143,105197
31962,105391
22590,105402
41777,105602
48150,105682
41778,105764
40213,105859
83761,105888
34683,105916
47350,106112
25684,106257
5051,106335
14135,106341
18817,106342
27678,106356
83599,106504
16437,106639
251732,106685
17811,106937
12088,106950
96712,107157
48706,107277
47105,107376
30366,107384
19371,107612
41661,107685
35610,107819
67595,107861
12664,108170
7500,108188
20339,108207
11143,108281
5187,108334
13519,108941
32764,109020
26877,109412
59051,109542
18998,109552
18392,109723
8983,109791
41578,109816
17796,109838
63097,109917
17809,110200
271304,110405
18837,2330912
11067,110442
10486,110612
58416,110832
35977,110913
19223,110917
54804,111275
18674,111835
152426,112040
57221,112527
26830,113194
51038,113556
30718,113617
37797,113824
37062,114099
18665,114437
12613,114563
21846,114728
16233,114733
13063,115819
37563,115940
63054,116298
41343,116426
27318,116671
16003,116736
8214,116752
30330,116835
29927,116860
48709,117073
37431,117193
100167,117194
2061,117407
11210,117496
148478,117540
27994,117609
2460,117909
12254,118308
55902,118603
74097,118720
16992,118760
9956,118768
36702,118898
134458,119088
26124,119092
9092,119227
18415,119237
17629,119249
116008,119278
37517,119467
37673,119629
26103,119642
44641,119657
8765,119794
9845,119879
26644,119893
36221,119926
26215,119975
64559,120018
28123,120051
35638,120126
9732,120131
86913,120523
30983,120570
5470,120604
10213,120695
19846,120714
50008,120801
12095,120860
1283,120868
35016,121442
95136,123003
44625,123034
36282,123092
14533,123865
9812,124901
41992,125507
88421,127354
8697,127357
22140,127392
7096,130414
21039,131566
19850,133643
17263,133985
344,135790
15805,143127
14439,144550
41227,145394
13428,145547
27260,145600
11508,146402
67899,147599
36105,148103
47186,150143
50173,154683
57644,156171
46817,156408
45935,156587
47060,156610
84002,156849
9943,157990
23356,158131
55257,158692
2487,158714
38821,159485
10429,159784
17985,161292
21210,164538
54860,164699
9597,164961
21644,165196
5511,62229
12485,165662
49745,167752
62825,168123
17074,169590
18491,169858
175739,170517
13777,172543
11854,172684
87489,173771
33491,174330
12619,175526
39927,175536
24272,175790
29587,177262
3716,177858
11944,178145
21348,181627
15319,181960
9011,183678
2332,183869
54003,185101
20882,185584
10205,189456
40476,189630
18394,191996
31774,192455
35735,193741
38203,195855
19362,195909
5458,196267
31161,197213
65296,197569
32067,200472
32306,201290
66668,201394
72490,201517
10482,202381
107942,202711
28031,206036
54491,206367
110147,207275
15653,208185
43423,209463
12480,211387
13439,212132
844,212712
29512,212830
97206,288243
101338,213905
23985,214605
2463,216165
16874,216417
274669,219887
32166,221069
204839,221581
38987,222293
9439,222368
52666,225535
71138,226872
39872,226874
53048,230025
22616,230575
20160,231971
28943,232632
16234,233298
82550,234041
11599,234837
33253,235154
11075,235198
16171,235618
33355,236285
49671,236576
15917,238936
10706,239641
36246,239655
17208,239894
26245,240793
62529,240912
467,242527
25988,242888
73952,243554
19738,243558
16435,243575
26014,243931
45418,244092
15024,244353
11366,244870
89823,246593
10751,246692
38294,246875
18836,247645
10757,248126
55256,248928
23160,249241
2899,250223
44756,250440
18088,250491
31010,250798
20536,250934
3577,251447
27259,251806
19448,257850
14923,258100
32248,260054
47115,260924
2440,260991
10836,264508
10955,265651
12900,266425
37998,266555
10978,269389
81540,270688
40096,271383
11847,271946
52999,273069
41714,273108
11056,273517
27967,273822
919,275230
57558,275764
13437,275947
55852,276515
211,276820
10046,276830
27245,276935
6382,278597
36243,279112
45538,280105
48843,280462
22242,280605
50467,280949
16077,280969
58255,282667
2191,283015
11553,283283
29832,283469
10726,283877
57100,284066
44793,284214
35110,284457
9298,284837
89591,284851
13899,285005
437,285492
38901,285727
37712,285906
37266,286058
14809,286152
27324,286751
33625,287425
35583,287535
35848,289229
4592,289889
71099,290160
9025,290661
2111,291032
14752,292490
11178,293715
10943,294594
125842,294918
100973,294939
23305,295682
21707,296696
10981,298482
10918,298504
30839,299213
4612,300902
36222,301167
33068,301235
13984,302585
16184,304262
53244,304678
14868,305999
36353,306097
97754,306432
11427,308152
18072,308772
4689,310775
16209,311361
45379,311913
18248,312700
8441,312773
12720,312843
21041,313724
5552,314063
8325,316768
10077,318081
11430,318403
31076,318725
28730,319758
40432,319917
26955,320193
23986,321781
4326,322545
16132,322674
36730,323332
55496,323443
30806,323531
20164,323551
38970,323807
32526,324013
26491,324264
15271,325123
45572,327169
22076,327409
16973,328077
55931,328832
12703,330099
32250,330500
44203,330501
46814,330911
9282,331811
5844,331834
61485,332831
10891,334541
25334,334725
12540,334965
60672,337103
24241,337824
11556,337930
49007,338139
11197,338309
14245,338450
27079,338467
3177,338763
19277,339135
11774,339291
10855,341495
16765,342150
4972,342492
54764,342520
120360,342570
20162,342689
2841,344510
11606,345549
189332,347037
363,347048
12140,347246
4254,347304
15370,347618
16635,349260
23520,349889
1418,350193
15990,351167
11492,351299
12496,351817
17457,351887
22618,352332
29987,352343
10361,353489
36763,355987
41070,356176
14527,356614
12542,357474
32276,359203
100594,359564
14455,359692
25757,361462
24092,362387
20357,363143
21200,363532
40876,363579
95536,364093
11838,364385
670,364569
25500,365190
85873,365262
12583,365265
21513,365514
12608,365763
14190,365810
49681,366137
9694,366292
12802,366527
22537,366621
9667,366627
13373,366777
37209,366996
10304,367093
40823,367859
9666,367913
13371,368259
11049,368667
9316,368909
11647,369060
1913,369702
45693,370904
2539,371246
15177,371589
14770,372279
5528,372824
10105,373283
38398,373712
1114,373861
179,373926
83,374102
12653,374180
32233,374184
55177,374277
14310,374339
24860,374345
26766,375073
24747,375104
4836,375912
18711,376890
11190,376968
37918,377031
11866,377062
12281,377091
10320,377109
16427,377744
30973,377992
12086,378284
11420,379225
57337,379296
81792,379576
3396,379593
1404,380366
62276,381936
464,382330
40974,382821
59196,383475
20912,384533
5889,384819
1126,385017
10296,385705
11658,386064
20544,386792
11401,387412
19423,388285
31781,388367
9483,388395
1392,388789
1843,388888
33102,388973
291,389326
88138,389908
28105,390632
5460,391891
51363,396271
16843,396401
4896,396746
8357,399877
24674,405061
3509,405296
11662,405821
10103,409072
33150,416825
13372,418038
36678,419806
21754,427228
23319,500140
41171,383534
23592,316824
47614,376568
986,59012
70,405159
31713,44954
32041,56062
55309,100873
38724,52218
12487,361668
56616,377556
205,395169
150523,97810
46761,157044
43872,27387
5183,69404
28055,58567
12597,229440
118,367594
113213,219519
62143,61204
1280,423866
88288,41514
421,362270
2567,338751
9833,293508
6478,363473
9692,361127
1901,385267
693,290002
842,364961
9953,369672
11162,379889
54291,119263
57564,103935
15401,37576
14604,33723
26275,416220
15045,396592
42420,345032
1853,390123
11804,375210
19803,373416
11354,365885
41613,337585
61049,45518
41384,76104
14677,52993
61988,47264
93462,179526
46021,95274
40881,107824
147747,90310
47876,81063
43150,25410
66600,92035
64334,295004
75976,107233
69234,100361
43442,40458
25033,319728
21259,86429
33766,90037
220690,95036
22301,20960
21030,99342
79008,84173
120328,98042
95466,279037
26426,100606
18627,61856
39472,104804
34326,70246
10630,329106
18927,326208
42257,73107
59143,74901
74122,45557
58097,113649
25350,373024
16442,34167
7229,310203
12576,286306
42223,76348
20719,330243
16220,76929
23832,60125
54794,295303
33475,43255
33472,45468
33477,41085
10609,352520
2091,286493
11633,401233
35031,66534
12127,66227
11626,66265
13563,144557
36430,307507
9947,357277
6439,376105
7214,393162
43504,37323
24749,87452
17657,63121
32546,329330
42390,29942
26488,339806
61477,354243
27429,73705
19610,75265
27549,101412
43892,26421
8422,54248
11373,322807
989,32811
43779,35151
49696,284277
34778,32338
25970,34881
100894,24314
44463,22153
39504,416991
14883,343095
11423,353969
10694,109402
16410,47094
26581,59126
342,420206
613,363163
273,276617
8978,398712
11637,368578
12142,369226
11096,382077
22559,417415
8968,357507
6961,372532
31165,417791
2517,408664
11413,362590
24962,113737
17978,65797
42729,59764
56655,408017
22383,60862
43801,33533
30923,164993
41851,365020
58918,249378
11343,79844
661,79095
10310,68278
36851,31088
147882,44380
27007,390336
29259,54407
53200,104706
55624,67085
2436,106761
20196,95560
61144,102861
6317,298131
68822,43386
27430,46451
43141,51913
135473,101404
41968,94979
34090,152432
34561,363290
45174,379270
16638,54847
118075,119209
42011,93502
7454,252963
70498,60414
63617,35244
23132,294252
68348,98559
37198,45911
4935,347149
8953,348121
10951,184526
42845,112800
193704,361322
41569,402406
8488,386588
13682,407121
12228,418753
32588,327210
57825,361411
561,360486
10214,362165
17880,317132
8340,424227
6414,401248
27202,284674
1942,58997
61574,70238
21433,99450
52778,88330
19119,42788
18279,388318
10636,291213
123452,30973
3040,403358
18538,326835
125953,303394
41475,372806
44875,34303
43128,24601
42641,21156
39179,368314
13498,331933
29993,41838
9470,373074
36867,169222
30698,400435
12721,89695
27042,331218
37232,378906
19765,288330
125109,109661
37527,104139
43492,37614
29578,75194
2926,72281
54302,73639
4710,60675
26243,37691
10568,31334
52943,65513
25103,50766
5204,373981
89065,424434
4974,354356
30331,203975
258,65651
8016,39417
37601,67500
4235,64169
31532,23158
34614,381682
51177,363504
16186,422093
10012,257516
65967,401488
281189,396041
10022,395699
4551,377471
30856,424129
26,352994
2026,340163
9928,358082
29735,70292
76264,106464
15771,101590
76804,17739
43912,97115
82432,296711
3115,60464
6593,107027
116698,84784
63115,104033
76403,118912
87169,110400
34093,89902
38148,87835
77041,106264
167087,225100
34196,350804
54380,120626
15443,337879
36815,58886
111017,55370
37598,78919
40957,52933
33539,107745
41749,64417
88930,54615
31835,25919
60966,48401
85926,54345
1918,388311
20511,382621
133382,407936
22377,63035
1093,51378
45212,38477
12622,98360
25283,342636
18047,68315
15018,72285
438,377713
24546,358294
57953,117395
64022,91449
42222,76245
11297,354668
11196,345853
33431,330904
18770,37366
37988,372594
40916,35942
42837,21818
1589,337631
13374,396652
9688,378947
228890,347540
10040,385307
11638,372237
540,367631
77120,430289
48463,374639
45218,43972
44540,307639
21666,80157
23916,78056
52277,281176
32208,112609
44634,399901
84298,21622
76499,26097
43865,29608
48598,372814
72847,39937
93313,27459
32078,42832
26038,40202
45694,60574
43029,53645
42622,62974
27495,78405
19884,60277
47007,117394
37748,292886
52302,57295
24922,116163
39327,107623
55563,111361
86458,89607
22434,102095
12778,109936
42106,85297
16198,206013
15283,110008
158,119472
1772,101588
5996,48801
53939,54326
19665,118641
36006,26955
73604,63036
16301,368711
47002,113703
14573,378428
18774,57578
44154,64451
28448,96409
38155,86308
34282,55618
27030,46022
120129,132905
22595,19412
42994,113799
19545,59346
21131,382734
47237,243991
17592,424565
17113,357110
187,401792
14177,388500
11399,374583
23638,386423
7364,318649
11431,332047
52796,365938
45824,397103
27271,91027
51945,356999
51104,64555
16551,88001
26332,70022
24964,88855
42229,76085
45220,36431
52663,261552
49565,93488
2029,274155
44181,376717
24619,337881
70926,76211
37214,43590
26774,66849
31944,84591
85673,72245
62637,97195
94794,106438
50435,75753
42617,64866
13524,58947
31219,95217
19971,74806
47406,71502
49225,63991
42691,61613
9674,235712
3875,386342
24182,105097
38770,33868
74948,72206
14689,60491
69321,67610
31321,219288
26638,58003
37512,75165
9653,22183
42637,20475
19673,88083
14842,362389
27883,40558
41115,201631
32085,84868
43824,33238
41954,95341
42611,66904
54156,86136
39225,63821
30204,57329
40633,48317
4595,40497
26182,33388
42260,73424
31442,56111
775,417
36971,331370
50183,75404
7342,319970
45267,55805
33641,384833
13618,287138
9636,374584
32128,428144
36984,350232
48580,118020
36843,100024
18871,39768
69069,77318
45713,64975
104193,63876
64167,102288
124083,104373
68528,155796
185987,97694
34595,338706
39851,388838
45161,325234
84084,37465
84087,33407
7453,371724
15961,378215
6183,405743
8220,85496
35170,78251
20187,72926
38151,53957
20628,67763
43003,72962
16250,345591
10065,384806
30863,277909
49920,275182
31065,401504
22033,65597
37992,36260
32850,41088
68883,93258
43379,43809
9393,384369
16972,79180
21325,355857
13409,403537
14287,360216
24363,372334
13073,362004
35384,398971
113178,192766
8976,391304
27360,388183
29078,354595
38717,206113
13020,1016268
11679,329774
25007,361498
1495,320661
10066,397065
1640,375679
67445,347369
11171,370986
14750,89601
43260,48233
11799,59956
53116,177747
24444,66602
83995,53602
42626,63141
43881,28216
46594,21571
43344,45361
26614,21739
133750,85501
16902,31826
41131,40765
31414,111341
40730,31754
15318,413893
13384,64541
48993,36022
9463,90248
13163,218864
26810,387892
20625,19777
1566,52654
21997,263467
30624,40740
44658,93664
48130,245090
27233,116767
41386,441758
24078,332285
43271,395173
26541,374273
63066,280381
37720,73109
18050,36983
155325,96740
31819,7613
14672,291832
11628,292242
10913,342272
11605,57254
16976,370244
38643,379357
10027,342258
2444,106305
43429,119626
19413,74252
11139,104782
10837,99472
32610,31066
1279,397619
1895,121766
9981,384642
4379,369735
31200,78736
37215,25037
56946,379577
11019,365109
28423,32637
14694,337721
20271,55913
29872,29971
85014,86303
34856,266408
46112,270911
27,411705
16373,37415
25649,307213
19398,393775
100605,35790
43506,35664
953,351283
16605,381429
42268,71080
13064,106233
14358,438205
26825,420952
12700,449086
9291,398165
19316,384504
34309,119709
921,352248
9779,403508
9787,355702
16932,344604
23825,436727
787,356910
14199,424774
10226,338095
21295,373908
20651,437407
56321,103105
9528,377084
12109,388139
47945,106676
13935,135706
20941,387914
18289,97444
43471,38303
65579,411291
3011,58153
13589,184424
11620,43949
43354,45607
272,372784
5845,362417
15767,399102
44524,344273
15648,380623
9709,382189
29080,382073
10274,405861
45881,356443
25248,384488
11451,400497
25312,381717
11683,418819
9722,374536
2287,436724
18497,400420
47924,275408
43888,26104
2994,62861
76094,28401
1382,415978
9534,395125
33908,420251
14653,381270
9976,380687
276,408777
28000,49778
38731,78444
25876,43955
93775,44896
25426,337945
38046,385990
24703,364079
2151,365478
42491,69436
102841,78133
42488,69035
120747,36582
26323,26129
12574,106613
115565,104201
22968,43526
31901,71514
50536,108410
15719,185284
28455,101694
15938,30696
2095,167116
18503,366287
20914,72637
22553,31060
26762,71960
34308,367188
43809,32284
11588,325596
74,407304
16659,79596
39464,67148
28270,60445
4889,61405
1667,428803
78293,407342
100196,119429
13014,455507
18257,71221
7233,376108
78344,380485
73376,103838
9009,382628
1553,411270
9738,120667
14278,436613
55650,299478
125360,239509
9522,396269
14922,361693
77593,78924
17599,73113
28706,98383
48232,122768
26654,37611
1826,409184
54858,122029
43100,53856
36484,363029
21886,66154
84079,52296
43367,44419
21115,416499
36401,357037
38530,381637
38516,435100
14646,118015
10476,410097
11309,99740
34012,60120
21366,34922
31063,330111
33693,327753
1635,399201
13341,408524
1696,395584
1665,403217
9775,376800
11459,405325
10048,382992
11648,417001
15258,436078
123049,90223
42719,60453
41776,105577
72899,66109
57866,25351
10542,116791
12497,378897
5237,104155
32242,323630
37632,193364
16320,379786
19112,446320
37640,95515
193661,417182
12259,73707
308,412019
25074,98019
26935,140825
5319,150992
27449,23775
85783,45186
39946,43362
54139,43560
26579,368774
40254,241073
18882,290747
42689,61398
6519,377818
13919,406650
25956,371939
1444,418773
11453,367652
9913,397101
8292,430105
13922,326905
24461,348505
14166,381505
501,427312
31542,77138
28201,443518
18165,246404
27292,69121
57103,52619
37204,57542
41279,56579
32051,73600
37284,380164
37254,274659
18976,259127
42741,67900
17110,317042
25975,378407
17824,89839
11328,396184
108348,28517
15907,361715
68850,50126
46825,424237
22965,32404
11848,47834
34921,204058
37270,202623
27217,332381
25199,98453
53857,29120
306323,472536
52660,101550
85420,77952
43313,49830
12147,291905
31977,375611
6957,405422
1917,326036
79684,32356
16764,367153
11460,421239
33459,363768
14674,51899
14134,347473
19404,112870
42034,89052
35304,387233
94529,44937
445,387898
74840,113918
9564,133385
102081,51816
21290,374248
20874,91341
37185,117905
17186,403016
14175,361089
4442,355295
59882,35798
22741,34521
44413,300270
65513,378661
13169,401244
9042,402901
17926,434424
15022,407732
1985,387131
9335,388482
56214,462333
9007,425123
9777,377107
1830,399295
7182,428251
10092,384286
340,404030
1546,318761
23703,429177
47488,356159
15155,291928
78734,29047
51277,25580
61675,119565
59704,103243
65215,385690
36832,85267
17386,86192
16374,400063
14759,302361
121043,64026
10753,95403
27053,31514
30230,24183
11636,386005
44407,28818
43529,31377
22575,32536
14286,436971
61044,66612
1676,63811
27645,66732
34181,58138
26259,59079
77744,32671
8814,419706
9923,421054
7553,348333
8202,402022
3118,87289
2125,103239
1947,350261
9074,399327
16133,430651
10319,80149
28001,25318
49220,448267
17584,283952
42168,78952
29656,331338
8643,404032
9315,408790
3933,121164
8923,385002
59,399146
257,380599
15487,388980
398,379725
18651,31983
30941,66767
10254,428725
647,385700
349,428430
14544,403455
20668,339642
11968,378109
27176,406158
14517,366780
88286,212292
33623,375233
31227,445161
120515,376006
36909,109099
56518,42477
17209,363276
10087,397530
11627,36191
34870,95607
533,312004
10703,429078
5236,373469
32237,370082
11344,456912
9060,472458
31056,95467
43807,32194
14788,454792
5471,402057
19082,367555
46315,66516
45799,100681
36498,36891
9763,380389
30082,395543
56475,424509
24019,318997
15058,378793
10017,92240
10475,417658
1559,72235
20674,99197
3527,377800
27974,27407
11931,388125
32990,343221
17010,385751
27759,56800
21838,350774
12612,363095
26513,67633
43110,53054
10707,367089
9910,417217
38583,369053
77468,436319
15493,472566
53864,25091
142,388795
56778,303307
9621,368709
9701,395972
45899,116851
3291,433383
34662,53001
12920,418647
56798,245276
20853,43465
16608,421238
25517,451069
16430,338133
24408,389828
791,432291
19965,406038
38828,443567
33241,436686
53935,419922
2610,338427
21246,408961
9729,373450
15276,302297
191599,447016
8066,371257
18428,391877
1656,386140
182097,325478
41566,436629
6963,384680
215,432348
2313,387514
45967,39871
37124,51196
16729,330702
178469,424272
31718,76591
226594,116696
10915,73036
5335,63678
9993,382810
8274,436058
25918,41239
29111,67950
20128,322420
26845,23551
18994,25862
12617,54084
10799,402158
42000,425661
36102,47876
3554,73335
14897,403360
1951,342735
68013,34379
16022,420015
23196,105450
25763,75909
35580,46806
259,78771
34207,407246
32117,118635
19354,15532
28170,68649
10851,365686
16231,267116
81220,228277
25,418763
105299,401787
15083,426155
9982,371606
13994,368222
73473,419424
12877,419677
11661,424205
5620,65569
23220,53677
43440,41928
39261,65854
54801,62037
28667,58155
38761,69005
7974,98532
60409,103337
44389,119291
10060,430308
46917,200768
10033,433400
231,365737
59388,87020
41764,104350
28212,105750
68098,328132
8999,398017
8555,381966
4348,414387
47540,337656
10064,389957
125300,132213
9885,416315
9392,435625
47473,44060
20347,478044
14837,50407
674,330373
24625,271461
69,358273
1833,294870
44163,25929
65045,317965
46591,59619
6795,406375
11421,401085
7301,385056
108843,37963
16156,422528
24618,387059
1420,411195
9005,400525
13499,443295
17952,426615
7548,375920
20436,455475
7010,78492
6529,45883
20345,65143
15184,379306
86666,58409
24223,368619
3124,58073
8425,71622
44710,321440
2153,77474
48121,411674
42489,69303
116,416320
35124,51983
43176,39116
5741,58301
20416,75925
41189,384929
19215,436039
84090,29995
61340,337868
253250,40825
67,445620
64972,416891
411,363771
254,360717
1904,397535
9043,356680
2008,417976
21454,39536
42687,63801
27915,321376
14695,285175
27031,61847
55396,349691
917,50188
17595,346800
43322,48500
43118,51790
19058,247303
36826,85872
22908,202559
42234,77452
9515,365485
16151,382806
29595,473107
9721,417395
20858,90568
35896,41172
80316,47349
23478,392465
92272,67535
84847,69883
43812,32676
23606,103704
2777,190268
25651,269857
25650,284815
8290,60474
17382,34277
8053,419294
20003,41487
43350,46000
11466,323998
21040,220623
13653,420509
36775,62657
56373,61709
612,408306
9899,395251
546,407265
2800,398375
9641,452598
7552,369441
9927,267891
9681,402894
10773,413015
18840,384686
18189,327643
4495,70040
22014,307913
18614,84548
22975,79807
10597,205177
88953,66498
10809,384036
13925,91455
9687,444653
33081,451850
20546,175680
20530,41154
9568,116075
43899,26266
107667,116274
18809,63100
17835,90163
6935,267129
20641,402348
154105,157007
66192,96769
11400,402399
37910,370754
90967,80129
13669,37595
60566,26983
30095,41737
16665,42040
63395,41831
43355,46054
14241,57812
79406,59673
92285,73293
42269,75793
38785,444608
55544,17448
4550,451094
36380,238119
68646,354068
16433,338075
30669,329162
78315,35769
44345,428441
46041,60880
21735,33627
6934,419279
174865,60818
34081,284929
10045,414852
168705,383222
1690,450278
9900,456554
9044,375154
9918,385726
17379,408985
10982,443536
25608,325007
834,401855
25890,433116
39345,140883
44940,51713
26782,58642
37865,99188
27742,259388
72856,19959
4772,60268
14226,437447
2455,86551
12701,89913
21519,85127
27622,34399
43626,92038
16553,412922
25652,296492
45802,27336
39788,425622
12517,407621
65891,65669
24580,49646
11246,274546
49683,59314
52728,61695
23957,79688
49653,372366
27344,48682
7295,448172
78237,462570
29952,420548
28638,142181
14942,339785
7509,240200
24269,164292
2117,426578
47250,20686
36768,88336
29040,390245
9912,412080
24163,96461
1969,416496
31858,84287
8435,423409
34187,23814
12116,68205
53367,379730
38349,383717
124484,110943
45759,383393
11183,77276
13275,417433
11565,421729
11283,396752
97936,63661
19416,365135
17,411267
27568,56331
27629,43633
45726,49388
33117,43030
108994,39437
54227,60640
25167,56891
16452,451021
61105,61780
31894,114745
9286,414982
86168,57168
15363,437777
30712,120678
31416,19585
292,425598
37631,36126
77291,183613
196918,108094
1544,421994
1651,64990
33095,110922
33799,119901
42328,46808
31432,12190
61559,325191
20981,478988
12096,383216
33061,92115
5145,429715
9975,381971
9754,408345
36495,32554
52612,203427
23965,435776
29269,420260
10053,455857
10263,401815
7515,449061
15675,473692
9959,349467
14256,380817
9036,397313
10073,466342
7304,404390
16781,455612
24432,763304
9920,370032
10025,397078
9682,454919
17700,424942
2207,450232
14086,402755
14887,125678
44435,104053
18747,434008
9756,412798
34581,436857
6877,427229
14609,491703
950,438097
10912,78753
9968,402850
4173,41931
43386,42367
10116,475723
113479,79854
18493,88919
16791,366450
7483,441761
20442,44953
15590,477072
1967,384814
752,434409
9655,454945
9388,427944
9950,419749
388,454848
868,468565
14191,429591
25874,64473
18009,110329
19286,113636
19287,116861
18011,209095
114875,53750
49781,42355
9648,268437
1379,458242
62719,113580
29481,33107
9792,454841
10067,393735
55676,112120
11573,63135
46828,108187
35555,436864
582,405094
52885,61537
143223,262411
42120,93435
88811,117151
669,13427
49361,69019
98864,81414
37939,57697
32052,77617
34732,66450
12763,446046
56935,75932
13222,436231
42112,85180
48764,59616
1561,61996
31289,429727
186,425210
8410,443693
51311,331080
21843,427783
219,441909
65873,417003
13751,437800
52345,367975
53961,263124
10292,451957
15639,462395
10069,441796
43887,26073
3093,430912
9270,393109
11291,75790
28349,225481
10177,383353
12591,393685
18045,402249
16070,493459
11348,422272
13960,466856
41263,90775
9035,439815
9957,437863
30139,490196
9389,386741
460,416331
28752,54777
19059,379240
8998,436331
44947,244173
13468,420291
20521,404364
25428,322700
53296,471957
79363,47976
34193,77889
4441,424880
84954,16914
11490,456396
11304,312318
55368,71733
18276,453494
26514,72402
4257,362120
2652,424136
19592,377749
1629,61473
17111,440803
9526,420087
19126,404163
80556,76696
39045,93743
27201,77372
5820,443632
19661,59448
41338,445396
9904,405469
50724,463345
588,384537
17247,387055
9310,465142
48369,30252
18858,448564
35545,23196
1557,126765
16367,434124
17131,34798
8982,427954
956,317919
36253,445760
31506,15175
42512,15174
1416,341384
9530,449089
9829,475276
10115,430634
560,40766
5717,464105
41292,423176
14384,66390
28432,24028
19719,316187
10008,429573
7870,398027
34019,442286
7518,327084
9786,364955
503,409182
591,382625
36668,376994
9767,452594
13689,438315
18164,417385
15013,419256
21014,415949
920,317219
18484,413466
9700,343996
14167,360016
12261,427038
59892,117715
15264,37343
20330,49006
44126,98333
55418,71786
101908,456658
12766,47647
15402,404802
26116,435696
32446,91725
80919,425055
15366,416471
53905,409034
38344,410400
806,466909
20021,396688
9353,457510
2044,410297
